>>>> bench TAGS: 'alltests x ' SUITE: BenchmarkCodecXSuite
>>>> Skipping - these cannot (en|de)code TestStruc - encode (gcbor, xdr), decode (gcbor, vmsgpack, xdr, sereal)
goos: darwin
goarch: amd64
pkg: github.com/ugorji/go-codec-bench
BenchmarkCodecXSuite/init-metrics/Benchmark__Msgpack____Encode-8         	   10000	    184565 ns/op	   10224 B/op	      75 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Cbor_______Encode-8       	    5000	    549102 ns/op	   22544 B/op	     555 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Json_______Encode-8       	    2000	    661118 ns/op	   22384 B/op	     503 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Std_Json___Encode-8       	    2000	   2290955 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Gob________Encode-8       	    1000	   1371703 ns/op	  333542 B/op	     959 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__JsonIter___Encode-8       	     500	   2332053 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Bson_______Encode-8       	     500	   3602020 ns/op	  715542 B/op	    5629 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__VMsgpack___Encode-8       	     500	   3368748 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Sereal_____Encode-8       	    1000	   1757368 ns/op	  301085 B/op	    4285 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Msgpack____Decode-8       	     500	   2572006 ns/op	  137960 B/op	    1838 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Binc_______Decode-8       	     500	   2755165 ns/op	  143744 B/op	    1891 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Simple_____Decode-8       	     500	   2491167 ns/op	  137952 B/op	    1838 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Cbor_______Decode-8       	     500	   2067900 ns/op	  137952 B/op	    1838 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Json_______Decode-8       	    2000	   1123914 ns/op	  275472 B/op	    7852 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Std_Json___Decode-8       	    1000	   2266722 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Gob________Decode-8       	    5000	    401110 ns/op	  256681 B/op	    3261 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__JsonIter___Decode-8       	    2000	    911940 ns/op	  301505 B/op	    7769 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Bson_______Decode-8       	    2000	   1176892 ns/op	  373121 B/op	   15703 allocs/op
PASS
ok  	github.com/ugorji/go-codec-bench	191.615s
>>>> bench TAGS: 'alltests x codecgen' SUITE: BenchmarkCodecXSuite
>>>> Skipping - these cannot (en|de)code TestStruc - encode (gcbor, xdr), decode (gcbor, vmsgpack, xdr, sereal)
goos: darwin
goarch: amd64
pkg: github.com/ugorji/go-codec-bench
BenchmarkCodecXSuite/init-metrics/Benchmark__Msgpack____Encode-8         	   10000	    122200 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Binc_______Encode-8         	   10000	    116884 ns/op	    6256 B/op	       7 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Simple_____Encode-8         	   10000	    128148 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Cbor_______Encode-8         	   10000	    125209 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Json_______Encode-8         	    3000	    419476 ns/op	    6352 B/op	       7 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Std_Json___Encode-8         	    3000	    524072 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Gob________Encode-8         	    5000	    273127 ns/op	  333547 B/op	     959 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__JsonIter___Encode-8         	    3000	    470442 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Bson_______Encode-8         	    2000	    738233 ns/op	  715539 B/op	    5629 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__VMsgpack___Encode-8         	    2000	    645766 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Sereal_____Encode-8         	    5000	    360020 ns/op	  297305 B/op	    4286 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Msgpack____Decode-8         	   10000	    234875 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Binc_______Decode-8         	    5000	    272173 ns/op	  131944 B/op	    1112 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Simple_____Decode-8         	   10000	    243492 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Cbor_______Decode-8         	   10000	    244036 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Json_______Decode-8         	    3000	    571623 ns/op	  170824 B/op	    1376 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Std_Json___Decode-8         	    1000	   2286950 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Gob________Decode-8         	    5000	    530474 ns/op	  256679 B/op	    3261 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__JsonIter___Decode-8         	    1000	   1176797 ns/op	  301504 B/op	    7769 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Bson_______Decode-8         	    1000	   3008168 ns/op	  373121 B/op	   15703 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Msgpack____Encode-8        	    3000	    579828 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Binc_______Encode-8        	    3000	    575640 ns/op	    6256 B/op	       7 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Simple_____Encode-8        	    3000	    588906 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Cbor_______Encode-8        	    3000	    582743 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Json_______Encode-8        	    1000	   2128831 ns/op	    6352 B/op	       7 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Std_Json___Encode-8        	     500	   2546277 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Gob________Encode-8        	    1000	   1287352 ns/op	  333545 B/op	     959 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__JsonIter___Encode-8        	    1000	   2203521 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Bson_______Encode-8        	     500	   3954104 ns/op	  715538 B/op	    5629 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__VMsgpack___Encode-8        	    2000	    653463 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Sereal_____Encode-8        	    5000	    373749 ns/op	  297033 B/op	    4286 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Msgpack____Decode-8        	   10000	    245193 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Binc_______Decode-8        	    5000	    274750 ns/op	  131944 B/op	    1112 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Simple_____Decode-8        	    5000	    244161 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Cbor_______Decode-8        	   10000	    244944 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Json_______Decode-8        	    3000	    568476 ns/op	  170824 B/op	    1376 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Std_Json___Decode-8        	    1000	   2275235 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Gob________Decode-8        	    3000	    401156 ns/op	  256680 B/op	    3261 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__JsonIter___Decode-8        	    2000	    920486 ns/op	  301505 B/op	    7769 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Bson_______Decode-8        	    2000	   1169692 ns/op	  373121 B/op	   15703 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Msgpack____Encode-8     	   10000	    165879 ns/op	    6464 B/op	       9 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Binc_______Encode-8     	   10000	    166006 ns/op	    6496 B/op	       9 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Simple_____Encode-8     	   10000	    185882 ns/op	    6464 B/op	       9 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Cbor_______Encode-8     	   10000	    172980 ns/op	    6464 B/op	       9 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Json_______Encode-8     	    3000	    512135 ns/op	    6592 B/op	       9 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Std_Json___Encode-8     	    3000	    493925 ns/op	   38104 B/op	     825 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Gob________Encode-8     	    5000	    289166 ns/op	  333552 B/op	     959 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__JsonIter___Encode-8     	    3000	    542855 ns/op	  346072 B/op	    3273 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Bson_______Encode-8     	    2000	    784604 ns/op	  715539 B/op	    5629 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__VMsgpack___Encode-8     	    2000	    667958 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Sereal_____Encode-8     	    5000	    382210 ns/op	  297018 B/op	    4286 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Msgpack____Decode-8     	    5000	    369671 ns/op	  173248 B/op	    1440 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Binc_______Decode-8     	    5000	    661253 ns/op	  172473 B/op	    1296 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Simple_____Decode-8     	    3000	   1401213 ns/op	  173481 B/op	    1426 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Cbor_______Decode-8     	    1000	   1769676 ns/op	  173312 B/op	    1426 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Json_______Decode-8     	     500	   3929612 ns/op	  201168 B/op	    1579 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Std_Json___Decode-8     	     100	  11420063 ns/op	  536801 B/op	    6972 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Gob________Decode-8     	    1000	   1871969 ns/op	  256677 B/op	    3261 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__JsonIter___Decode-8     	     300	   4776193 ns/op	  304233 B/op	    7883 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Bson_______Decode-8     	     300	   5497270 ns/op	  373121 B/op	   15703 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Msgpack____Encode-8        	    3000	    582757 ns/op	    5152 B/op	       5 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Binc_______Encode-8        	    3000	    553158 ns/op	    5152 B/op	       5 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Simple_____Encode-8        	    3000	    533246 ns/op	    5152 B/op	       5 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Cbor_______Encode-8        	   10000	    123751 ns/op	    5152 B/op	       5 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Json_______Encode-8        	    3000	    425216 ns/op	    5152 B/op	       5 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Std_Json___Encode-8        	    3000	    549833 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Gob________Encode-8        	    5000	    314891 ns/op	  333552 B/op	     959 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__JsonIter___Encode-8        	    3000	    495055 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Bson_______Encode-8        	    2000	    843631 ns/op	  715540 B/op	    5629 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__VMsgpack___Encode-8        	    2000	    678301 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Sereal_____Encode-8        	    3000	    407852 ns/op	  296992 B/op	    4286 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Msgpack____Decode-8        	    5000	    244755 ns/op	  130680 B/op	    1110 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Binc_______Decode-8        	    5000	    281665 ns/op	  130680 B/op	    1110 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Simple_____Decode-8        	    5000	    253852 ns/op	  130680 B/op	    1110 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Cbor_______Decode-8        	    5000	    253103 ns/op	  130680 B/op	    1110 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Json_______Decode-8        	    2000	    575343 ns/op	  167512 B/op	    1370 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Std_Json___Decode-8        	    1000	   2303888 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Gob________Decode-8        	    3000	    421476 ns/op	  256671 B/op	    3261 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__JsonIter___Decode-8        	    2000	    932486 ns/op	  301473 B/op	    7769 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Bson_______Decode-8        	    2000	   1202064 ns/op	  373122 B/op	   15703 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Msgpack____Encode-8       	   10000	    123370 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Binc_______Encode-8       	   10000	    117746 ns/op	    6256 B/op	       7 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Simple_____Encode-8       	   10000	    129985 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Cbor_______Encode-8       	   10000	    125039 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Json_______Encode-8       	    5000	    418512 ns/op	    6352 B/op	       7 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Std_Json___Encode-8       	    3000	    547561 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Gob________Encode-8       	    5000	    305767 ns/op	  333546 B/op	     959 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__JsonIter___Encode-8       	    3000	    493038 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Bson_______Encode-8       	    2000	    826497 ns/op	  715539 B/op	    5629 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__VMsgpack___Encode-8       	    2000	    679521 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Sereal_____Encode-8       	    5000	    644398 ns/op	  297103 B/op	    4286 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Msgpack____Decode-8       	    5000	    589314 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Binc_______Decode-8       	    1000	   1311936 ns/op	  131944 B/op	    1112 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Simple_____Decode-8       	    2000	   1158604 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Cbor_______Decode-8       	    2000	   1154616 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Json_______Decode-8       	     500	   2826926 ns/op	  170824 B/op	    1376 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Std_Json___Decode-8       	     100	  10963841 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Gob________Decode-8       	    1000	   1855613 ns/op	  256678 B/op	    3261 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__JsonIter___Decode-8       	     300	   4285191 ns/op	  301456 B/op	    7769 allocs/op
BenchmarkCodecXSuite/intern-strings/Benchmark__Bson_______Decode-8       	     300	   5392208 ns/op	  373121 B/op	   15703 allocs/op
PASS
ok  	github.com/ugorji/go-codec-bench	182.115s
>>>> bench TAGS: 'alltests x codecgen safe' SUITE: BenchmarkCodecXSuite
>>>> Skipping - these cannot (en|de)code TestStruc - encode (gcbor, xdr), decode (gcbor, vmsgpack, xdr, sereal)
goos: darwin
goarch: amd64
pkg: github.com/ugorji/go-codec-bench
BenchmarkCodecXSuite/init-metrics/Benchmark__Msgpack____Encode-8         	   10000	    123491 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Binc_______Encode-8         	   10000	    124014 ns/op	    6256 B/op	       7 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Simple_____Encode-8         	   10000	    125885 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Cbor_______Encode-8         	   10000	    129101 ns/op	    6390 B/op	      59 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Json_______Encode-8         	    5000	    421600 ns/op	    6352 B/op	       7 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Std_Json___Encode-8         	    3000	    524191 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Gob________Encode-8         	    5000	    270473 ns/op	  333547 B/op	     959 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__JsonIter___Encode-8         	    3000	    483166 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Bson_______Encode-8         	    2000	    743310 ns/op	  715540 B/op	    5629 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__VMsgpack___Encode-8         	    2000	    632869 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Sereal_____Encode-8         	    5000	    375885 ns/op	  294841 B/op	    4286 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Msgpack____Decode-8         	   10000	    239238 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Binc_______Decode-8         	    5000	    276217 ns/op	  131944 B/op	    1112 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Simple_____Decode-8         	    5000	    243558 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Cbor_______Decode-8         	    5000	    247781 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Json_______Decode-8         	    2000	    681770 ns/op	  208096 B/op	    5068 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Std_Json___Decode-8         	    1000	   2269111 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Gob________Decode-8         	    5000	    387217 ns/op	  256678 B/op	    3261 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__JsonIter___Decode-8         	    2000	    920579 ns/op	  301457 B/op	    7769 allocs/op
BenchmarkCodecXSuite/init-metrics/Benchmark__Bson_______Decode-8         	    2000	   1139011 ns/op	  373122 B/op	   15703 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Msgpack____Encode-8        	   10000	    126376 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Binc_______Encode-8        	   10000	    115827 ns/op	    6256 B/op	       7 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Simple_____Encode-8        	   10000	    129474 ns/op	    6224 B/op	       7 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Cbor_______Encode-8        	   10000	    125752 ns/op	    6390 B/op	      59 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Json_______Encode-8        	    3000	    417572 ns/op	    6352 B/op	       7 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Std_Json___Encode-8        	    3000	    551059 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Gob________Encode-8        	    5000	   1128033 ns/op	  333546 B/op	     959 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__JsonIter___Encode-8        	    1000	   2362784 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Bson_______Encode-8        	     500	   3534915 ns/op	  715538 B/op	    5629 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__VMsgpack___Encode-8        	     500	   3025542 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Sereal_____Encode-8        	    1000	   1872600 ns/op	  295226 B/op	    4286 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Msgpack____Decode-8        	    2000	   1198827 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Binc_______Decode-8        	    1000	   1342121 ns/op	  131944 B/op	    1112 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Simple_____Decode-8        	    2000	   1178865 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Cbor_______Decode-8        	    2000	   1282282 ns/op	  131912 B/op	    1112 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Json_______Decode-8        	    2000	    700275 ns/op	  208096 B/op	    5068 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Std_Json___Decode-8        	    1000	   2255964 ns/op	  276337 B/op	    6959 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Gob________Decode-8        	    5000	    390593 ns/op	  256677 B/op	    3261 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__JsonIter___Decode-8        	    2000	    925335 ns/op	  301505 B/op	    7769 allocs/op
BenchmarkCodecXSuite/options-false/Benchmark__Bson_______Decode-8        	    2000	   1154590 ns/op	  373121 B/op	   15703 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Msgpack____Encode-8     	   10000	    170304 ns/op	    6464 B/op	       9 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Binc_______Encode-8     	   10000	    165851 ns/op	    6496 B/op	       9 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Simple_____Encode-8     	   10000	    185852 ns/op	    6464 B/op	       9 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Cbor_______Encode-8     	   10000	    176223 ns/op	    6630 B/op	      61 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Json_______Encode-8     	    3000	    515484 ns/op	    6592 B/op	       9 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Std_Json___Encode-8     	    3000	    484645 ns/op	   38104 B/op	     825 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Gob________Encode-8     	    5000	    308753 ns/op	  333544 B/op	     959 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__JsonIter___Encode-8     	    3000	    555131 ns/op	  346072 B/op	    3273 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Bson_______Encode-8     	    2000	    789316 ns/op	  715539 B/op	    5629 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__VMsgpack___Encode-8     	    2000	    660262 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Sereal_____Encode-8     	    5000	    398408 ns/op	  294753 B/op	    4286 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Msgpack____Decode-8     	    5000	    365523 ns/op	  173248 B/op	    1440 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Binc_______Decode-8     	    3000	    404050 ns/op	  172472 B/op	    1296 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Simple_____Decode-8     	    5000	    393295 ns/op	  173480 B/op	    1426 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Cbor_______Decode-8     	    5000	    374813 ns/op	  173312 B/op	    1426 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Json_______Decode-8     	    2000	    885301 ns/op	  238432 B/op	    5271 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Std_Json___Decode-8     	    1000	   2375211 ns/op	  536802 B/op	    6972 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Gob________Decode-8     	    5000	    402502 ns/op	  256679 B/op	    3261 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__JsonIter___Decode-8     	    2000	   2186810 ns/op	  304153 B/op	    7878 allocs/op
BenchmarkCodecXSuite/use-io-not-bytes/Benchmark__Bson_______Decode-8     	     300	   5491099 ns/op	  373120 B/op	   15703 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Msgpack____Encode-8        	    2000	    568494 ns/op	    5152 B/op	       5 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Binc_______Encode-8        	    3000	    536774 ns/op	    5152 B/op	       5 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Simple_____Encode-8        	    3000	    589463 ns/op	    5152 B/op	       5 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Cbor_______Encode-8        	    3000	    590163 ns/op	    5318 B/op	      57 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Json_______Encode-8        	    1000	   2171819 ns/op	    5152 B/op	       5 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Std_Json___Encode-8        	     500	   2821339 ns/op	  256049 B/op	     835 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Gob________Encode-8        	    1000	   1408231 ns/op	  333552 B/op	     959 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__JsonIter___Encode-8        	     500	   2414480 ns/op	  183552 B/op	    3262 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Bson_______Encode-8        	     500	   4773723 ns/op	  715539 B/op	    5629 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__VMsgpack___Encode-8        	    2000	    670551 ns/op	  320385 B/op	     542 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Sereal_____Encode-8        	    3000	    425290 ns/op	  294661 B/op	    4286 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Msgpack____Decode-8        	    5000	    248985 ns/op	  130680 B/op	    1110 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Binc_______Decode-8        	    5000	    288469 ns/op	  130680 B/op	    1110 allocs/op
BenchmarkCodecXSuite/reset-enc-dec/Benchmark__Simple_____Decode-8        	    5000	    253272 ns/op	  130680 B/op	    1110 allocs/op
